age,income,expenses,savings,debt,investment_amount,employment_years,credit_score,num_dependents,property_value,savings_rate,debt_to_income,expense_ratio,investment_risk_score,affordability_amount,financial_health_score,scenario_category
42,82726.84083752526,52725.139484529514,30001.701352995748,25373.523562767976,23248.22291915136,20,678.7393855665653,2,0.0,0.36265982176109934,0.3067108159223052,0.6373401782389007,100.0,306614.91132408025,84.54765621860443,moderate_risk
25,29041.21117301041,23310.047805069364,5731.163367941048,47606.68323440482,3100.7914606473923,7,324.2320308215591,3,86025.86038088927,0.19734587974992351,1.6392237819221835,0.8026541202500764,73.04411777538937,57499.80150075198,31.512887506701205,conservative
72,111257.70662731602,83835.41450709102,27422.292120225,191684.90191990347,5912.2215554880595,2,486.54282971123934,2,0.0,0.24647543933367644,1.7228755189649254,0.7535245606663236,95.06225746819302,267983.78159855044,38.44070404141476,conservative
18,42407.64694215151,34770.55258255272,7637.094359598785,75312.326767831,1739.9910831345287,0,377.13252529414007,1,0.0,0.1800876707452452,1.775871955324642,0.8199123292547548,100.0,74708.09871865597,25.617706768458515,conservative
37,58404.89721469629,35964.27737127281,22440.619843423483,110447.65684036117,9008.72642732809,19,300.0,0,287274.8113769049,0.38422496937083556,1.8910360444316565,0.6157750306291644,85.84553063539128,222636.9316387279,40.424343870983776,conservative
61,115177.34259733101,95186.31874070807,19991.02385662294,81932.9336678779,12067.044203619773,39,724.6153440289838,3,448796.26472464576,0.17356733022147525,0.7113571164530414,0.8264326697785248,100.0,201567.46438647603,54.350336953689535,conservative
40,54091.090360515685,33363.338807378044,20727.75155313764,0.0,4109.778083779013,3,793.4690707010681,3,0.0,0.38320084537005494,0.0,0.6167991546299451,91.41092694224088,202274.23737714457,80.02815544298625,low_risk
49,130477.11356158374,87667.76182138831,42809.35174019543,82394.59945221135,10117.025461709878,31,622.1178048878271,1,0.0,0.3280985497888861,0.631482148255633,0.6719014502111139,100.0,419063.39707524405,56.608475038317806,conservative
28,38880.334297880516,24846.144692301514,14034.189605579002,0.0,2161.5627451374453,1,762.1225848921697,2,141981.44796536394,0.3609585632174991,0.0,0.6390414367825009,79.8533193422433,136457.47040966837,76.56495621337277,low_risk
56,101792.14622270185,64775.06742799431,37017.07879470754,84608.22703962443,8042.259511485107,28,744.0156989400282,1,0.0,0.3636535839780921,0.8311780328954519,0.6363464160219079,100.0,361797.76403838047,57.30367132124421,conservative
64,93502.67200086587,60114.501741307766,33388.17025955811,0.0,8483.42002213834,1,838.9851833454069,1,319745.0309376969,0.3570825255052489,0.0,0.6429174744947511,100.0,327313.17050946853,83.57214669548938,low_risk
71,151193.381896887,108867.47015821074,42325.91173867627,40214.70066218755,20781.184939700146,33,707.1807582071218,3,0.0,0.27994553205736405,0.26598012543623184,0.720054467942636,100.0,422953.7006430523,75.60339378779109,low_risk
41,68330.5337212532,54397.29367177489,13933.240049478314,116229.37556433862,5181.877402998444,23,405.2586153740858,0,322824.2923939406,0.20390942805038542,1.7009624873704206,0.7960905719496146,100.0,137904.60639739057,32.758860261666406,conservative
28,59899.96552520187,49391.673766970955,10508.291758230916,57856.73014920758,1740.9050668184166,10,539.6025069436464,1,259177.46137132126,0.17543068123820096,0.9658730813757213,0.8245693187617991,88.69742343707762,102272.32493247154,32.19356965102825,conservative
46,78014.97480831259,57865.215594670015,20149.759213642574,99933.54562170255,4249.438159501588,28,529.156389207605,0,0.0,0.2582806603879797,1.2809369602474627,0.7417193396120203,100.0,196837.23897856998,40.863081599857914,conservative
71,121674.31256450401,77803.16561052958,43871.14695397443,162868.78865070565,20353.280632692207,37,588.2447197135166,1,0.0,0.36056211068146965,1.3385524575033547,0.6394378893185304,85.11752555176977,437445.6352643082,54.82956782693212,conservative
43,81662.3285776691,50614.12082679476,31048.207750874346,0.0,5971.345050132683,17,849.1890250434465,2,0.0,0.38020233186645386,0.0,0.6197976681335462,94.25099831703142,302839.87044849986,82.27528746467615,low_risk
33,77713.41601642201,56228.17478293374,21485.24123348827,123561.65367632982,13110.846607772784,15,481.830030497277,0,348968.7937086051,0.27646759510543345,1.5899450836794518,0.7235324048945665,98.33811265611136,216746.99312770565,50.13554777881946,conservative
52,84650.07023555279,66987.41479987271,17662.655435680077,141032.0901657129,2944.4835354267243,18,485.77288392319593,2,0.0,0.2086549412957464,1.6660402493822284,0.7913450587042536,96.25971881971724,171917.07901087013,32.78809333647594,conservative
37,62844.4204013951,47450.067713512966,15394.352687882136,64824.52181226461,3588.8198152438163,19,709.3026624770519,0,255131.47308086502,0.24495973691151096,1.031491577241889,0.755040263088489,92.17182106346303,150656.84165586357,48.8111912183912,conservative
63,137228.47668618188,102330.6432553046,34897.833430877276,247672.83602836344,24889.426553822694,44,407.977999432704,2,0.0,0.25430460407049965,1.8048078445620312,0.7456953959295003,96.7305090968697,354930.74217948003,48.04517568086622,conservative
20,29440.253718821827,18018.577662646625,11421.676056175202,9473.816500382447,5408.178053496187,2,646.3957509724258,0,0.0,0.387961196437416,0.3217871287297057,0.612038803562584,100.0,113974.63258207888,76.06997093764019,moderate_risk
18,35200.015235619314,24741.61012710003,10458.405108519284,29175.985915133406,8287.434303589363,0,580.9235076596044,2,0.0,0.29711365289229474,0.8288393309068744,0.7028863471077053,89.04347459750343,107030.63648465663,65.59143549866702,moderate_risk
75,103719.52748968033,76503.10520502631,27216.42228465402,9193.68526330855,5626.935668916858,22,850.0,2,0.0,0.26240403271565177,0.08863901375957883,0.7375959672843482,100.0,265779.2024678121,78.20911822726788,low_risk
70,110609.89264636122,82910.17685707998,27699.71578928124,0.0,4271.7117371465765,29,850.0,4,536510.6925747427,0.25042711032947096,0.0,0.749572889670529,100.0,269334.6409668172,78.86192682740916,low_risk
64,112275.59992201837,67500.31696983968,44775.28295217869,223886.06258333428,6855.541767650297,24,397.8397619505206,3,0.0,0.3987979844532348,1.9940580917024044,0.6012020155467652,100.0,435327.14975503576,35.553201855514864,conservative
18,31777.332362991918,20651.730620794464,11125.601742197454,29437.29473582683,8396.930508689742,0,552.9575281459187,0,0.0,0.35011125588233455,0.9263322694084668,0.6498887441176655,96.21941176931483,113523.32113204736,63.33976272596645,moderate_risk
34,59852.076876888575,50122.912461958156,9729.16441493042,50181.25391535428,5353.4659254301,16,554.5034261528175,0,217661.6669977439,0.1625534972653098,0.8384072554627692,0.8374465027346902,85.06555853015796,97682.7511236761,40.8078512874065,conservative
19,28497.663203351814,20722.388120443484,7775.275082908331,39202.617176054984,2612.064957410026,1,460.9265725103192,2,0.0,0.27283904043029833,1.375594949711334,0.7271609595697017,66.10039929614287,76732.292761848,41.48041431885344,conservative
46,81698.3209954234,63390.589217486704,18307.7317779367,0.0,6752.992295028783,7,756.049903564633,2,402166.69957544515,0.2240894495122154,0.0,0.7759105504877846,97.2594011162286,181156.61890421537,76.40415116221071,low_risk
37,49199.71586024095,33310.50443013368,15889.211430107265,34810.51287756979,9376.473696292733,18,643.170827902901,0,0.0,0.32295331695091317,0.7075204551180145,0.6770466830490868,100.0,160037.60868606393,66.96825869596842,moderate_risk
23,45595.58417353473,34029.94499924739,11565.639174287338,48611.40175175151,6149.033508145763,5,690.549641790697,0,0.0,0.25365700174536726,1.066119373476372,0.7463429982546327,95.75491833096282,115949.36287967507,56.23798924629446,conservative
25,56859.241335133345,39182.6595279908,17676.581807142546,55047.2522946245,6170.522356808098,7,478.44521569775145,2,0.0,0.31088318085278743,0.9681149956817258,0.6891168191472126,100.0,174631.60323401494,44.76035739441774,conservative
46,83457.37656835708,56270.27818407432,27187.098384282763,0.0,15850.33871473191,27,773.4773268981613,3,0.0,0.32576028030326043,0.0,0.6742397196967396,100.0,273676.4154609001,90.51360541836817,low_risk
65,84982.98635280984,59730.2490538537,25252.737298956134,0.0,8581.26277497065,3,841.697320014201,3,0.0,0.29715050485656636,0.0,0.7028494951434336,98.57565661106781,249291.2882899554,84.72011104800423,low_risk
68,137331.6783742579,98186.24234326901,39145.43603098889,110583.3779208875,16310.676572343138,30,637.1617398652436,0,0.0,0.28504301771008206,0.8052226114714415,0.714956982289918,100.0,388844.72715536784,57.071731227150984,conservative
50,110792.86171195844,75647.92254460248,35144.93916735596,140395.97615572397,24445.36095571933,15,528.2986809365873,1,0.0,0.31721302820687575,1.2671818996680972,0.6827869717931242,84.4657911223118,356947.7047711927,57.44103523978667,conservative
20,31816.76815117783,21142.159796136155,10674.608355041673,0.0,1951.1109806861548,2,687.0966759028679,0,0.0,0.33550259738264804,0.0,0.664497402617352,100.0,104037.12899294899,73.72744625604847,low_risk
77,129856.38919286548,98165.59892428128,31690.7902685842,159172.83709689477,12762.208594349839,37,642.244773775486,1,0.0,0.24404490580372107,1.2257510957692959,0.7559550941962789,100.0,314441.3534538882,49.78893596930912,conservative
52,83112.31599389236,57778.2790720928,25334.03692179956,0.0,4163.290000730334,9,850.0,2,220951.2348927047,0.30481688085387093,0.0,0.6951831191461291,92.08118557385971,246537.38644986006,80.00917326055945,low_risk
22,21693.786491508145,14110.864598865328,7582.921892642817,40367.16619866156,963.9206536897244,4,390.76833274327106,2,62359.35645120577,0.34954349235487725,1.8606851104279005,0.6504565076451228,83.17878926410118,73567.18669232282,33.56893144009859,conservative
44,81141.49979170307,64068.67318138832,17072.826610314747,117738.51083683822,13252.821982229974,8,536.7710741182564,1,0.0,0.21040807298536635,1.4510091646064514,0.7895919270146337,96.88774607308741,174501.39304480556,48.135903925622,conservative
61,119140.81707693847,93041.28107425843,26099.536002680048,42325.74636834446,12887.20990081952,38,784.7182229601923,0,455187.14306323125,0.2190646047510783,0.3552551690647094,0.7809353952489216,92.83531334576102,260865.3135463841,70.87442520605994,moderate_risk
29,36380.56030398324,29894.050361345406,6486.5099426378365,57062.43886814046,5085.244583856667,11,421.8163547272761,1,99136.00286392799,0.1782960429536771,1.5684439697297141,0.8217039570463229,86.39971415393839,66338.69111640856,37.344244291188474,conservative
37,71691.39665581993,52962.36015628722,18729.03649953271,0.0,13132.992573577943,19,812.7337560753062,3,0.0,0.2612452452202615,0.0,0.7387547547797385,100.0,190305.1444543764,91.62460896302363,low_risk
62,95569.36856194942,64018.02572496533,31551.34283698409,0.0,24916.065075066363,18,794.8896109199134,0,467835.67529999255,0.33014074814705996,0.0,0.66985925185294,86.04404288250713,322825.7432951004,97.49498231454152,low_risk
37,48174.10744851905,39306.551102817364,8867.556345701683,58909.28084070399,6688.214801945793,18,497.3672153678096,1,152675.65242319586,0.18407308023667984,1.2228157644205717,0.8159269197633201,100.0,90479.1127602928,41.261679252366804,conservative
26,54789.16035497167,36712.861973803934,18076.298381167733,23846.774660698873,12933.186301451608,8,572.1807235520953,2,262434.26669499814,0.3299247198543253,0.4352382709997857,0.6700752801456747,93.44517641663764,183879.01350037154,75.0958376241761,moderate_risk
56,96079.46774273952,73395.11989782889,22684.347844910633,60036.14462939546,13768.717286088035,12,685.7937806032437,2,0.0,0.23609984919618615,0.6248527514473116,0.7639001508038138,100.0,228784.71314001252,64.85514908563493,moderate_risk
21,24862.747342922707,16101.071893374869,8761.675449547838,15865.334616424625,5381.984175885809,3,673.4493824711805,3,0.0,0.3524017409943189,0.6380910486906385,0.6475982590056811,63.5850029768326,88417.6716563679,72.66860492257047,moderate_risk
68,147081.09714267493,111383.58514024975,35697.51200242518,81272.88585793583,27126.125157117436,35,709.2394423953226,1,0.0,0.2427063211786969,0.5525681740796652,0.757293678821303,97.29784914609553,364397.0153489757,72.50106693349261,moderate_risk
71,112498.94235674682,91148.2515329904,21350.69082375642,173658.21296046296,16736.94955953205,24,489.56478174636203,1,421496.5716887262,0.18978570266066125,1.5436293505802705,0.8102142973393388,99.14459137833508,218356.19155568728,42.47244737479448,conservative
36,59879.7672192073,44010.79209138414,15868.975127823163,40328.49585291627,12073.40936110066,18,681.6905311560495,1,0.0,0.2650139749162712,0.6734799456607586,0.7349860250837288,99.45051054620397,162000.8887159829,70.67498690700572,moderate_risk
55,115725.7275237079,83058.88647132172,32666.841052386182,45277.23826518202,14315.642568765237,37,776.369385122775,3,274661.85377765785,0.2822781221720465,0.3912427080071583,0.7177218778279535,92.86615399586057,325054.18815791956,74.24229906202127,moderate_risk
44,97943.97581214842,83092.5575079972,14851.418304151215,116768.23330763775,10601.903486873818,26,531.0537866256236,2,470868.7633089404,0.1516317688862813,1.1921819607326365,0.8483682311137187,100.0,151055.1385093507,36.48996815931259,conservative
62,120064.54764097763,72712.6536287565,47351.894012221135,111606.85729002488,21647.131579353692,29,635.9456208615212,3,513153.58656640287,0.394386977193425,0.9295493959995411,0.605613022806575,98.96908600754273,471895.8877808059,60.060948689179774,moderate_risk
60,82740.64519451676,56506.30836978169,26234.336824735074,3668.345159709497,12985.369327803926,4,770.1958256021182,0,372160.2229695533,0.31706710484381895,0.044334931352713734,0.682932895156181,92.05664602850162,262237.92897969985,85.95803798424934,low_risk
30,49039.72849003782,40685.79060844427,8353.937881593549,27375.64592419178,5654.200935223902,12,601.9876449095549,2,0.0,0.17035041055112304,0.5582226603700002,0.8296495894488769,100.0,84721.16441147719,53.33578792774798,conservative
30,42920.43397650747,32647.8861209087,10272.547855598768,0.0,6996.265043354513,12,771.3101574857441,1,117222.70175265463,0.23933932870346686,0.0,0.7606606712965331,100.0,104213.4714484318,86.65728797651832,low_risk
77,142115.09392509452,104529.10765791056,37585.986267183966,218016.14429357476,25433.632020118734,42,625.9915332364585,0,297124.3312084363,0.2644756811475257,1.5340707605465504,0.7355243188524743,100.0,381172.3737810611,57.71417401708905,conservative
74,121150.73997405783,92004.64957904385,29146.090395013976,230434.721280348,19815.85649901844,20,522.5757714181182,0,0.0,0.24057707283715368,1.902033939666825,0.7594229271628463,100.0,295655.15299134894,50.53101719180058,conservative
39,79544.2798565929,54128.712152497894,25415.567704095003,0.0,10137.419436450278,21,700.0407696910275,2,0.0,0.31951471243332247,0.0,0.6804852875666776,97.53025264278489,252099.38550847225,80.92788377140573,low_risk
45,76749.7865137204,47415.406756294055,29334.37975742635,85678.23496035689,13826.39312008034,27,615.5175217620869,1,195842.22710958644,0.382207965518996,1.1163173545464653,0.6177920344810041,100.0,292671.16016735724,57.35636538129694,conservative
69,119822.23127141697,80135.545647692,39686.685623724974,202519.7855243688,10989.96175371052,5,492.62391678162624,3,0.0,0.3312130412079219,1.6901546000343803,0.6687869587920782,90.18499292311829,389784.1513907282,42.927444788931794,conservative
64,105625.35216212447,72260.841054028,33364.51110809647,4006.507525794899,14160.135014709069,15,832.0915350333362,2,375699.2985168473,0.3158759750867883,0.03793094662253756,0.6841240249132117,91.37950149591941,331627.4146494934,86.64357856817227,low_risk
70,90991.38688753221,65510.73056060856,25480.65632692365,0.0,19683.837602933927,1,770.7682945972807,0,0.0,0.2800337174596363,0.0,0.7199662825403637,100.0,260361.3708208142,93.03095939688852,low_risk
62,96829.06569630456,67632.59728321111,29196.468413093447,126721.67821570326,19608.35849923791,0,518.1137449481091,2,0.0,0.3015258714223834,1.308701768448139,0.6984741285776166,100.0,295972.7835650874,55.16454017516257,conservative
39,71498.013891417,52211.46439536768,19286.549496049316,106065.87510278693,6825.008429477297,21,600.0297527308525,0,206226.75422403845,0.2697494440242707,1.4834592720938138,0.7302505559757293,97.77156358446958,190610.8819056553,48.183314018449,conservative
60,114698.7893543896,74441.84793059765,40256.941423791955,0.0,21861.26338892716,42,850.0,1,0.0,0.35097965419154004,0.0,0.64902034580846,88.39841975367023,403955.6483795445,94.05954972714213,low_risk
36,87647.7258551114,56621.492798809806,31026.2330563016,0.0,8606.2362408181,18,741.7506343089588,2,0.0,0.3539878844956047,0.0,0.6460121155043953,100.0,304736.82633314986,79.8985832419549,low_risk
25,36410.23823159802,25047.62671396862,11362.6115176294,28572.41457517744,2783.8074877811778,7,559.6879640761877,3,125053.59232830894,0.31207188058903024,0.784714169659356,0.6879281194109698,79.13858204886665,111308.11655946722,49.83160641413877,conservative
69,94688.80714960041,68027.16471092898,26661.642438671435,105120.18232530155,10459.49246431873,0,574.9528555208701,1,0.0,0.28157121460563195,1.110153093449881,0.718428785394368,98.26742992487384,264319.3613827008,48.543916596734924,conservative
25,55510.511680516,38048.689266063164,17461.822414452836,106180.91430020315,3846.1773989089656,7,427.06091824024674,3,0.0,0.3145678518503348,1.912772884141644,0.6854321481496652,99.82292560558184,170710.4370978744,37.70410853446282,conservative
59,95658.03218424153,71183.02145599735,24475.010728244175,172115.59042845297,11951.615134905842,2,442.3738788360522,2,229957.23590307258,0.25585944190346965,1.7992612563438268,0.7441405580965303,90.69858343876938,244521.39509906876,43.96551449607968,conservative
43,74616.36672354378,50552.70249866265,24063.664224881126,4596.77743017593,9561.86687719188,1,728.7879043114955,1,326184.8053522223,0.3224984716025887,0.06160465896909659,0.6775015283974113,100.0,238660.67006061232,80.76477553748467,low_risk
65,115853.79032072646,74643.69907569015,41210.09124503631,81593.48972690354,8107.6460678428875,36,694.0634791373726,1,0.0,0.35570775139036387,0.7042737680593466,0.6442922486096362,100.0,402102.99280662293,57.3032424690041,conservative
68,116098.77907691355,94702.58997745535,21396.18909945819,171592.80460779186,12630.837387257663,16,522.3920034749323,2,0.0,0.1842929724978724,1.4779770122914309,0.8157070275021276,97.6179970383727,215508.08526460477,39.417319617702695,conservative
43,61704.237569394376,40117.04242850075,21587.19514089363,108.2272806106747,13053.82720858684,25,783.7452305258053,0,275940.92011781293,0.34984947535598415,0.0017539399388740889,0.6501505246440158,93.04099250181756,217680.13511944833,93.09970752734071,low_risk
40,42793.2951062224,36017.419627725416,6775.875478496986,0.0,4901.038944965393,17,742.1070535923805,3,0.0,0.15833965254785284,0.0,0.8416603474521471,93.37941326409359,68969.23574954338,72.38229252297671,low_risk
60,104736.25351939573,88696.00297334985,16040.250546045878,105178.12254882083,9599.85980248583,32,636.6334858127492,2,0.0,0.15314898143721975,1.0042092857566047,0.8468510185627802,95.08489070785721,161666.2930840291,39.7820795115315,conservative
30,53307.5455056526,41270.752312938836,12036.793192713762,9232.794005863627,3033.7951725676153,12,726.1225444108525,0,120063.41274452498,0.22579905112002222,0.17319538393491946,0.7742009488799778,84.9146537044709,117980.25078810622,68.31023804755908,low_risk
45,118303.0342656915,85828.88076213983,32474.15350355167,104689.53879086651,18318.719453429763,21,611.924286513073,4,368708.6083732515,0.2744997514655408,0.8849194318745796,0.7255002485344593,100.0,326406.84919683984,57.539832764682515,conservative
26,62146.58492527508,49646.09194234583,12500.492982929245,61229.5616087635,9793.040034168806,8,487.22800096215076,0,154202.0511712297,0.20114529218234295,0.9852283348159805,0.7988547078176571,100.0,127839.1646634558,44.751900690103206,conservative
37,52297.502341141546,42795.08167220602,9502.420668935527,38379.04181840702,6620.204246615298,19,674.4820043298781,3,150737.52643563013,0.18169932106796113,0.7338459057213856,0.8183006789320388,76.20996712709922,96519.4018190733,54.50419055399564,conservative
73,149433.97365554568,116169.66467557743,33264.30897996825,135779.27432509692,13429.294652356644,36,660.3141975144398,1,0.0,0.2226020506999599,0.9086177820600032,0.7773979493000401,100.0,330080.8019295805,49.90939322571035,conservative
36,46216.84191449995,28909.151731254853,17307.690183245097,82395.01893166522,10163.898426549747,18,472.28522906229944,2,0.0,0.3744888111408371,1.7827534890982304,0.6255111888591629,100.0,174284.94450039274,54.822434134567104,conservative
65,153695.54096192188,92332.1301290404,61363.41083288149,0.0,6832.885963533269,44,850.0,1,0.0,0.39925303264383116,0.0,0.6007469673561688,96.43511959635518,594555.052766489,79.44569924656021,low_risk
56,88820.2156486017,57553.30859910028,31266.907049501424,170697.65902720822,7919.46330139279,18,395.3287909033743,2,0.0,0.3520246693973621,1.9218117854019203,0.6479753306026379,96.78765897590479,306497.8783163279,38.24931117800447,conservative
68,112981.51073190244,73114.0610357981,39867.44969610433,155241.6110146252,15123.534022459691,27,536.2153086546592,0,0.0,0.35286702609869613,1.3740322286074869,0.6471329739013039,100.0,394826.3443005694,49.12278965128978,conservative
29,65603.19491215047,42355.349674027435,23247.845238123038,117562.89325301086,9009.186102479358,11,411.2465644730596,0,0.0,0.3543706258400118,1.7920026823046522,0.6456293741599882,100.0,230386.66316796467,43.7892992629831,conservative
32,44813.2377416881,32599.07967335461,12214.15806833349,18730.048850349125,8731.811432904291,9,740.4651977874948,0,0.0,0.27255692031756745,0.41794862066627636,0.7274430796824325,100.0,124241.36660232495,79.0568880651605,moderate_risk
48,111424.01478688739,81341.8836140536,30082.13117283379,0.0,23835.72687987212,19,733.9303571742503,3,0.0,0.26997888408858445,0.0,0.7300211159114156,100.0,307857.0407631021,91.11582688106006,low_risk
72,116648.09332874097,91073.64179304721,25574.451535693763,131910.48284366526,10699.47421187946,24,651.3281145014587,0,0.0,0.21924448832283197,1.1308316171126558,0.7807555116771681,93.20706658535023,254074.31411216373,47.0662680980177,conservative
31,68212.20077894589,44362.961194572315,23849.239584373572,11634.909081395974,8899.555286474668,13,656.8338907405366,2,0.0,0.34963304675744733,0.17056682502116374,0.6503669532425527,88.96294167275016,236072.344239166,75.00222766856824,low_risk
28,49739.489896304025,30995.908702012257,18743.581194291768,0.0,3598.1457270094174,10,707.1236504577472,3,182275.91595084633,0.3768350104387488,0.0,0.6231649895612512,96.27681679813648,182816.89604680854,75.73945700271771,low_risk
43,89481.97229188721,68589.97458390935,20891.997707977862,0.0,5512.465132392025,21,752.9841763504577,3,236530.7756745446,0.23347717057273684,0.0,0.7665228294272631,90.69295447249527,204973.1501025011,75.09825783995554,low_risk
59,91384.2666151405,65887.98821531136,25496.27839982914,0.0,5045.225273912871,25,752.0850496257505,0,391067.0440054897,0.2790007442660259,0.0,0.7209992557339742,100.0,248800.45285749008,76.07015050214432,low_risk
44,57298.289882985046,43923.73237009634,13374.557512888707,0.0,4581.091426979995,26,719.057023004729,3,0.0,0.23341983748908246,0.0,0.7665801625109175,97.16682322636801,132060.62526531558,75.38505328751576,low_risk
28,33918.938952404045,23579.93965101226,10338.999301391785,67075.09261779753,6442.576192773703,10,411.3138160091969,0,0.0,0.30481493881337923,1.9774532233656525,0.6951850611866207,99.58972609469294,104408.4542475801,49.0531970576089,conservative
55,79241.66835657576,62418.57370003937,16823.094656536385,83588.36892952885,1940.338510553703,6,686.2299131310958,2,0.0,0.21230111638784477,1.054840411902819,0.7876988836121552,100.0,163053.97951119227,41.23461997783757,conservative
51,84301.10833594212,64966.66552727919,19334.442808662927,51148.428684936,13728.145266920566,16,759.7177540698998,2,0.0,0.22934980559940762,0.6067277520641666,0.7706501944005923,100.0,196593.16717670055,69.94751086419674,moderate_risk
60,94339.11413141285,71941.63710705476,22397.477024358086,0.0,13569.64880424402,17,798.848498694834,0,242452.78706957054,0.23741453617169614,0.0,0.7625854638283038,100.0,225871.49847723285,85.80013817215007,low_risk
36,24751.39512801831,15021.431633031334,9729.963494986976,26802.659231056237,3483.590544913808,6,624.6377759452373,0,81097.62507372968,0.3931076791696789,1.0828309378722363,0.6068923208303211,69.92122957053176,96194.52198780602,53.830013898730414,conservative
23,26919.13150629672,21926.468173003024,4992.663333293694,5661.582692961623,2335.361442943597,5,748.7701720682621,1,116231.76843920088,0.18546896032384436,0.21031036537237413,0.8145310396761557,84.85158142609663,49797.85715397435,67.36292979984893,low_risk
63,122693.30602274455,85167.77380822376,37525.53221452079,52584.29873468735,6614.6257375139785,37,707.289970054329,1,249877.40358863573,0.30584824413782125,0.42857978042550315,0.6941517558621787,98.87690392078481,365536.8098494108,63.18982914766643,moderate_risk
69,105849.72548643415,67098.55227208236,38751.17321435179,0.0,25005.477556277277,10,833.4142205737483,3,0.0,0.3660961144327029,0.0,0.633903885567297,100.0,392015.64490279905,97.86944167408859,low_risk
55,104484.73344149531,82427.70639667276,22057.02704482255,123827.08556137032,14273.98355675295,37,625.18884459095,1,0.0,0.21110286946535647,1.1851099808827472,0.7888971305346435,100.0,223166.64647569886,49.552777525467064,conservative
66,102098.66238153553,73676.30711951967,28422.35526201586,70309.2529235162,10365.75766987827,15,685.7244755319707,3,387651.73009386915,0.27838126963704496,0.6886335496465995,0.7216187303629551,100.0,281147.21665125486,60.46967957197242,moderate_risk
59,108146.30179018868,65753.09699082776,42393.204799360916,211648.44352601835,11974.863314106478,26,405.7296294831391,1,303094.87906105595,0.3919986545781905,1.9570385947920106,0.6080013454218095,100.0,416554.65672515,40.87862648844589,conservative
45,57791.810545064225,45971.52828962039,11820.282255443832,74524.69515850586,6019.489596670599,10,479.97068781754973,4,0.0,0.20453213256274,1.2895149838818596,0.79546786743726,55.94241685481359,118290.30132959728,39.04933647832287,conservative
18,21320.80631235871,15111.32115950392,6209.48515285479,0.0,2023.7742400135476,0,764.1661395046808,2,0.0,0.2912406342369628,0.0,0.7087593657630372,89.58271156581303,61230.076859416826,80.59003120836717,low_risk
52,87486.59268186106,69003.43008148899,18483.162600372074,82444.086025323,10958.477291331785,22,633.7746180735717,3,0.0,0.21126851593803425,0.9423517495231786,0.7887314840619658,93.32228718671891,186205.14279663734,50.265381577099795,conservative
57,73567.13329117707,58036.94628457983,15530.18700659724,0.0,9300.065028455012,11,816.7571851729251,0,0.0,0.21110224514429707,0.0,0.7888977548557029,98.87308095292323,156529.84728609753,82.24061877650703,low_risk
25,38377.58547955546,23985.378902301087,14392.206577254376,51578.39404043288,11296.538617946224,7,485.32077985590774,2,120294.03840036383,0.37501594739255817,1.3439368177836843,0.6249840526074418,91.61340513589276,147202.414035999,58.42367181163217,conservative
76,83807.97118365472,63133.08573947289,20674.885444181833,41288.60999518674,7172.327167338948,2,667.2923120048262,0,0.0,0.24669354420804912,0.49265143590307275,0.7533064557919509,97.80722819445882,204216.76199801677,62.60612041413515,moderate_risk
69,92116.04182998675,63563.2253209292,28552.816509057542,119354.3241684163,3971.7571391274314,1,632.888912239021,0,457102.6789624881,0.3099657338919949,1.2956812528641473,0.6900342661080051,93.03989425931347,277284.4441982544,44.44295627348015,conservative
71,139152.9607830019,102500.13680188314,36652.82398111877,0.0,26369.638816450857,37,829.2637798747586,2,398691.44708102866,0.2633995264985843,0.0,0.7366004735014158,89.0176223837335,372962.82127190084,93.0074181287794,low_risk
64,118578.5810316229,73772.09240221775,44806.488629405154,108500.4945190966,4779.58534903794,23,644.6718396134823,2,0.0,0.37786325523203906,0.9150015000488287,0.6221367447679609,89.9741304486635,433965.9591215198,46.822562761518846,conservative
73,130097.8001179039,97189.02684869435,32908.773269209545,174109.77391393285,13599.648691345907,28,643.636395854068,0,0.0,0.25295411021082037,1.3382888524424774,0.7470458897891796,100.0,326803.94233748835,51.07315986381312,conservative
24,42171.87310201929,33500.70365635941,8671.169445659885,0.0,2428.478913483683,6,704.5569730292069,1,0.0,0.20561499425655552,0.0,0.7943850057434445,88.1453731963272,85186.00980912184,69.70884370802162,low_risk
28,57297.87877791465,48514.31169688689,8783.567081027759,81675.89227519326,3401.352628821486,10,460.85581755334715,2,0.0,0.15329654898870998,1.4254361344793802,0.8467034510112901,100.0,87043.32608092368,28.57744210795721,conservative
56,97169.55010118787,66082.08500174916,31087.465099438705,74205.96198499594,6906.001257638434,17,660.2312592851499,0,0.0,0.31993011254107545,0.763667200687061,0.6800698874589245,88.66045343420446,303964.46596072236,54.38956102237798,conservative
78,143048.00988528744,91376.37765476169,51671.63223052575,215144.3710773857,29562.588348730347,13,600.4144677972392,1,0.0,0.3612188122852047,1.5039906340485147,0.6387811877147953,85.57375938370215,519697.7400920315,59.32125898269956,conservative
21,15000.0,10372.12951059455,4627.87048940545,0.0,2282.0937396364734,3,731.5881430206695,2,0.0,0.30852469929369664,0.0,0.6914753007063034,68.08730045508433,46253.2316900015,84.83058693254785,low_risk
42,74171.95222570628,44861.09707448202,29310.855151224256,27883.818907982903,11223.007016853742,1,814.5037373659264,0,0.0,0.3951743788815335,0.3759297435422713,0.6048256211184665,100.0,290362.6150652358,79.11915189336844,moderate_risk
